Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-01 10:48:27,c4:7c:8d:6d:4e:df,22.4,59,138,968
2025-04-01 10:48:30,c4:7c:8d:6d:26:c9,22.6,47,234,48
2025-04-01 10:48:33,c4:7c:8d:6d:28:fa,22.0,71,265,2462
2025-04-01 10:48:38,c4:7c:8d:6d:24:ed,22.5,78,108,2270
2025-04-01 10:59:04,c4:7c:8d:6d:4e:df,22.7,59,113,968
2025-04-01 10:59:07,c4:7c:8d:6d:26:c9,22.6,47,121,47
2025-04-01 10:59:12,c4:7c:8d:6d:28:fa,22.1,71,265,2449
2025-04-01 10:59:16,c4:7c:8d:6d:24:ed,22.6,78,0,2274
2025-04-01 11:09:39,c4:7c:8d:6d:4e:df,22.8,59,151,963
2025-04-01 11:09:43,c4:7c:8d:6d:26:c9,22.7,47,217,46
2025-04-01 11:09:45,c4:7c:8d:6d:28:fa,22.4,71,171,2441
2025-04-01 11:09:49,c4:7c:8d:6d:24:ed,22.8,78,126,2250
2025-04-01 11:20:12,c4:7c:8d:6d:4e:df,22.9,59,74,963
2025-04-01 11:20:15,c4:7c:8d:6d:26:c9,23.0,47,138,46
2025-04-01 11:20:19,c4:7c:8d:6d:28:fa,22.4,71,234,2412
2025-04-01 11:20:22,c4:7c:8d:6d:24:ed,22.9,78,84,2242
2025-04-01 11:30:46,c4:7c:8d:6d:4e:df,22.9,59,118,963
2025-04-01 11:30:51,c4:7c:8d:6d:28:fa,22.4,71,65,2412
2025-04-01 11:30:54,c4:7c:8d:6d:24:ed,22.9,78,125,2254
2025-04-01 11:41:17,c4:7c:8d:6d:4e:df,22.9,59,0,963
2025-04-01 11:41:20,c4:7c:8d:6d:26:c9,23.0,47,237,49
2025-04-01 11:41:23,c4:7c:8d:6d:28:fa,22.5,71,265,2437
2025-04-01 11:41:27,c4:7c:8d:6d:24:ed,23.0,78,0,2275
2025-04-01 11:51:51,c4:7c:8d:6d:4e:df,22.9,59,0,959
2025-04-01 11:51:54,c4:7c:8d:6d:26:c9,22.9,47,136,46
2025-04-01 11:51:59,c4:7c:8d:6d:28:fa,22.4,71,140,2412
